"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2067916555271188561","2026-06-24T08:20:29.000Z","0","@jntexpressid garansi uang kembali kalo barang nya ga ketemu sampai kapan min? saya butuh barangnya in rush, mau co secepatnya lagi","2069697156051853398","","jntexpressid","in","","0","0","0","https://x.com/olynyaya/status/2069697156051853398","1757067654685392896","olynyaya"
"2069633259420762369","2026-06-24T08:12:02.000Z","0","@jntexpressid @jntexpressid baca postingan saya ini https://t.co/GJCrN43nVx","2069695027933290583","","jntexpressid","in","","0","0","0","https://x.com/aypouu/status/2069695027933290583","1494164219599921154","aypouu"
"2069680560935465250","2026-06-24T07:24:43.000Z","0","@delismansyahput @jntexpressid Hai kak, cek keluhan dan kendalanya silahkan hubungi whatsapp kami di bawah ini.

WhatsApp☎️: 0813-9988-011

Thanks^Jayln!","2069683120522068459","","delismansyahput","in","","0","0","0","https://x.com/Lidyaferdieni/status/2069683120522068459","1879355198","Lidyaferdieni"
"2069680560935465250","2026-06-24T07:14:33.000Z","0","Halo admin
@jntexpressid, ini kenapa paket saya dengan no resi JX9628326320 ga ada pergerakan sama sekali. Pengiriman dari tgl 8 Juni, sekarang sudah tgl 24 Juni. 18 hari ga nyampe2 itu paket. Tolong di follow up.","2069680560935465250","","","in","","0","5","0","https://x.com/delismansyahput/status/2069680560935465250","66882972","delismansyahput"
"2069659820605796394","2026-06-24T07:06:12.000Z","0","@ayangnyaningiee @jntexpressid Hai kak, cek keluhan dan kendalanya silahkan hubungi whatsapp kami di bawah ini.

WhatsApp☎️: 0813-9988-011

Thanks^Jayln!","2069678458868056484","","ayangnyaningiee","in","","0","0","0","https://x.com/Lidyaferdieni/status/2069678458868056484","1879355198","Lidyaferdieni"
"2069659820605796394","2026-06-24T06:54:35.000Z","0","@jntexpressid https://t.co/fy80EqcARt","2069675538424455379","https://pbs.twimg.com/media/HLj27i8XkAAw7fY.jpg","jntexpressid","qme","","0","1","0","https://x.com/ayangnyaningiee/status/2069675538424455379","1506223048281985025","ayangnyaningiee"
"2069659820605796394","2026-06-24T06:54:09.000Z","0","@jntexpressid Di apk e-commerce nya udah dikirim min_-","2069675426457497828","","jntexpressid","in","","0","0","0","https://x.com/ayangnyaningiee/status/2069675426457497828","1506223048281985025","ayangnyaningiee"
"2067916555271188561","2026-06-24T06:45:07.000Z","0","@jntexpressid JD0567661025 min ini paket saya kok ga ada keterangan di cek resinya ya?","2069673157066358898","","jntexpressid","in","","0","0","0","https://x.com/UrBFlahh/status/2069673157066358898","3844920626","UrBFlahh"
"2069672342138282459","2026-06-24T06:41:53.000Z","0","halo @jntexpressid untuk cek ongkir jnt cargo lewat mana ya","2069672342138282459","","","in","","0","0","0","https://x.com/diazpanjip/status/2069672342138282459","896196601","diazpanjip"
"2069659820605796394","2026-06-24T06:12:42.000Z","0","@ayangnyaningiee @jntexpressid Hai kak, untuk layanan pengaduan kendalanya langsung di klik whatsApp bawah ini

WhatsApp: 0851-9861-1040 

Thanks`Hana-","2069664996649521376","","ayangnyaningiee","in","","0","0","0","https://x.com/PotpotAriel/status/2069664996649521376","1088512134","PotpotAriel"
"2069659820605796394","2026-06-24T06:09:07.000Z","0","@ayangnyaningiee @jntexpressid Hai kak, cek keluhan dan kendalanya silahkan hubungi whatsapp kami di bawah ini.

WhatsApp☎️: 0813-9988-011

Thanks^Jayln!","2069664094593167767","","ayangnyaningiee","in","","0","0","0","https://x.com/Lidyaferdieni/status/2069664094593167767","1879355198","Lidyaferdieni"
"2069659820605796394","2026-06-24T05:52:08.000Z","1","Min klo gak bisa track knpa?
@jntexpressid https://t.co/6Gjwf6qd5e","2069659820605796394","https://pbs.twimg.com/media/HLjonnrW8AAQOQE.jpg","","in","","0","5","0","https://x.com/ayangnyaningiee/status/2069659820605796394","1506223048281985025","ayangnyaningiee"
"2069633259420762369","2026-06-24T05:42:21.000Z","0","@jntexpressid Paket saya masih belum datang dan tidak ada pergerakan min. Gimana ini min? Siapa yg bertanggung jawab min? Kenala tidak ada solusi?","2069657357995614551","","jntexpressid","in","","0","0","0","https://x.com/VinasLiu23/status/2069657357995614551","1804478115311489024","VinasLiu23"
"2069643333534904733","2026-06-24T04:49:17.000Z","0","@jntexpressid @jntexpressid ini paket gamungkin stuck kalau ga ada sesuatu, sekarang lagi marak oknum gudang ngambil paket, karna isi paket saya mahal dan lagi hype2nya, kalau kalian masih begini ga ada penanganan dan paket ga kalian kirim hari ini jg, return aja, biar uang saya ditiktok balik","2069644006620074210","","aypouu","in","","0","7","0","https://x.com/aypouu/status/2069644006620074210","1494164219599921154","aypouu"
"2069643333534904733","2026-06-24T04:46:37.000Z","0","Min ini gimana si, saya udah lapor 3 hari yg dari tgl 21, disuruh nunggu 3×24jam, sekarang udah 3×24jam masih disuruh nunggu lgi, paket udah lewat dari estimasi, dari pusat sortir gambut ke tmpat sya ga nyampe 1 jam lo, dan penyortiran biasa cmn 1 hari dari gambut
@jntexpressid https://t.co/5kj5Hg9AA0","2069643333534904733","https://pbs.twimg.com/media/HLjZo6NWQAAQBFj.jpg","","in","","1","4","0","https://x.com/aypouu/status/2069643333534904733","1494164219599921154","aypouu"
"2069427383455903931","2026-06-24T04:45:35.000Z","0","@jntexpressid Baik kakk","2069643073563599325","","jntexpressid","in","","0","0","0","https://x.com/ariadddneee/status/2069643073563599325","1315586206466338818","ariadddneee"
"2069332379890586111","2026-06-24T03:34:29.000Z","0","@jntexpressid JX9485485343 @jntexpressid","2069625179702170031","","jntexpressid","und","","0","0","0","https://x.com/cimolgummy/status/2069625179702170031","1685241370385276928","cimolgummy"
"2069622012809761128","2026-06-24T03:23:22.000Z","0","@jntexpressid Track manual juga gak nemu status nya","2069622382277574741","","ayangnyaningiee","in","","0","0","0","https://x.com/ayangnyaningiee/status/2069622382277574741","1506223048281985025","ayangnyaningiee"
"2069332379890586111","2026-06-24T03:23:18.000Z","0","@jntexpressid tolong ya minnnnnnn","2069622367371022626","","jntexpressid","in","","0","0","0","https://x.com/drressrosa/status/2069622367371022626","1395029354921426944","drressrosa"
"2069622012809761128","2026-06-24T03:21:54.000Z","0","@jntexpressid kalau seperti ini status nya apa ya? https://t.co/PdFIHQ9382","2069622012809761128","https://pbs.twimg.com/media/HLjGP71WcAAr8L5.jpg","jntexpressid","in","","0","2","0","https://x.com/ayangnyaningiee/status/2069622012809761128","1506223048281985025","ayangnyaningiee"
"2068970931876438474","2026-06-24T03:11:46.000Z","0","@jntexpressid Ya sudah saya tolak kalau datang. Gak terdaftar kan. Tq","2069619463700562347","","jntexpressid","in","","0","0","0","https://x.com/just_meNmyself_/status/2069619463700562347","1480388103516815360","just_meNmyself_"
"2069430472141349270","2026-06-24T02:37:36.000Z","0","@jntexpressid JD0565862489","2069610864920109264","","jntexpressid","und","","0","1","0","https://x.com/mademydoy/status/2069610864920109264","1253268684","mademydoy"
"2069605500711559566","2026-06-24T02:32:48.000Z","0","@jntexpressid 1359605842","2069609657765945742","","jntexpressid","und","","0","1","0","https://x.com/selalunyampah/status/2069609657765945742","416882682","selalunyampah"
"2069605500711559566","2026-06-24T02:16:17.000Z","0","Sungguh, sangat tidak efisien @jntexpressid 
Ngirim dr sby, diputer ke gresik, terus ke sby lagi😅😅😅 https://t.co/sxx6ltrqpA","2069605500711559566","https://pbs.twimg.com/media/HLi3O8XaoAA7YSC.jpg","","in","","0","2","0","https://x.com/selalunyampah/status/2069605500711559566","416882682","selalunyampah"
"2069269124426108941","2026-06-24T02:10:37.000Z","0","@jntexpressid @debbelac Lucu kau min wkwkwkwk","2069604074400698709","","jntexpressid","in","","0","0","0","https://x.com/SuperSutan/status/2069604074400698709","388654380","SuperSutan"
"2069594121841610773","2026-06-24T01:31:04.000Z","0","@jntexpressid paket saya statusnya sudah diterima, tapi tidak pernah sampai di rumah saya.
Kalau cek di foto bukti kirimnya, lokasi jauh dari rumah saya. Gimana ini??
no resi: JX9741480847","2069594121841610773","","jntexpressid","in","","0","3","0","https://x.com/vandai/status/2069594121841610773","14233222","vandai"
"2068948516714786981","2026-06-23T23:09:55.000Z","0","@jntexpressid @jntexpressid cek min","2069558601501540561","","ricosu_","in","","0","3","0","https://x.com/ricosu_/status/2069558601501540561","747036356770209792","ricosu_"
"2069396501177270397","2026-06-23T17:52:16.000Z","0","@Howitzer_3 @jntexpressid ngentot lu cuy, rispek lah ke temen eug @jntexpressid","2069478661686964630","","Howitzer_3","in","","0","2","0","https://x.com/jambrong420/status/2069478661686964630","781734238626390018","jambrong420"
"2069428325274243274","2026-06-23T15:25:10.000Z","0","@kkkeuropi @jntexpressid Kalo dari sellernya, ada tanggapan ga dek","2069441640901837250","","kkkeuropi","in","","0","0","0","https://x.com/Joyeuos/status/2069441640901837250","1715789805538402304","Joyeuos"
"2069428325274243274","2026-06-23T15:01:58.000Z","0","@kkkeuropi @jntexpressid Itu harusnya bisa lapor aja kalo paketnya ga diterima","2069435802938212827","","kkkeuropi","in","","0","3","0","https://x.com/Joyeuos/status/2069435802938212827","1715789805538402304","Joyeuos"
"2069332379890586111","2026-06-23T14:44:46.000Z","0","@jntexpressid @jntexpressid min resi JD0567480543 stuck dari kemarin blm ada update hari ini, boleh dipercepat gak","2069431476429734351","","jntexpressid","in","","0","1","0","https://x.com/drressrosa/status/2069431476429734351","1395029354921426944","drressrosa"
"2069430472141349270","2026-06-23T14:40:47.000Z","0","@jntexpressid paket dari tgl berapa gak dikirim kirim. Tulisan penerima tidak ada ditempat pada kenyataannya gak ada kurir yang datang ke rumah! https://t.co/CYqP444qvj","2069430472141349270","https://pbs.twimg.com/media/HLgYDDJbQAA00kA.jpg","jntexpressid","in","","0","4","0","https://x.com/mademydoy/status/2069430472141349270","1253268684","mademydoy"
"2069332379890586111","2026-06-23T14:35:02.000Z","0","@jntexpressid eh tolong dong ini status paketku gimana? kalau hilang bilang hilang jangan sampai sebulan ini engga ada kejelasan lu @jntexpressid https://t.co/Dvv3lte0HS","2069429024687046685","https://pbs.twimg.com/media/HLgWubWacAAzre9.jpg","jntexpressid","in","","0","2","0","https://x.com/cimolgummy/status/2069429024687046685","1685241370385276928","cimolgummy"
"2069427383455903931","2026-06-23T14:28:30.000Z","0","@jntexpressid GAJETOT GINI MULUUU KURIR LU PADA GAJETOT https://t.co/zvuUIIydka","2069427383455903931","https://pbs.twimg.com/media/HLgVOyybIAAplP5.jpg","jntexpressid","in","","0","4","0","https://x.com/ariadddneee/status/2069427383455903931","1315586206466338818","ariadddneee"
"2069420315168661908","2026-06-23T14:01:47.000Z","0","@jntexpressid https://t.co/dwVVbFXitT","2069420655968416115","https://pbs.twimg.com/media/HLgPHf7aMAAA2jZ.jpg","akuadlahitadori","qme","","0","2","0","https://x.com/akuadlahitadori/status/2069420655968416115","1144060839797784576","akuadlahitadori"
"2069420315168661908","2026-06-23T14:00:25.000Z","0","Dari jakbar ke bintaro sudah 6 hari ini gimana gaada solusi, di tracking ini udah 6x gagal pengiriman juga @jntexpressid https://t.co/LI6wvEs71n","2069420315168661908","https://pbs.twimg.com/media/HLgOzoeaQAAlu0u.jpg","","in","","0","2","0","https://x.com/akuadlahitadori/status/2069420315168661908","1144060839797784576","akuadlahitadori"
"2067916555271188561","2026-06-23T12:56:43.000Z","0","@jntexpressid Min mana ya? Ga gerak sama sekali. tolong progres nya, masa mau nunggu 1 bulan ke hold dulu baru di follow up.","2069404284576546980","","jntexpressid","in","","0","1","0","https://x.com/olynyaya/status/2069404284576546980","1757067654685392896","olynyaya"
"2069396501177270397","2026-06-23T12:25:48.000Z","0","@jntexpressid belakangan knp sampah bgt ya, handing paket nya asal lempar mulu.","2069396501177270397","","jntexpressid","in","","0","2","0","https://x.com/Howitzer_3/status/2069396501177270397","2353290266","Howitzer_3"
"2069332379890586111","2026-06-23T11:45:28.000Z","0","@jntexpressid Sejujurnya paket saya sekarang ada dimana ya ?","2069386350764384678","","jntexpressid","in","","0","0","0","https://x.com/VinasLiu23/status/2069386350764384678","1804478115311489024","VinasLiu23"
"2068320512585929132","2026-06-23T11:01:48.000Z","1","@mamiarunara17 @LazadaID @jntexpressid tiap chat udah ku kasih bukti kak, tapi tetap aja gak ada hasil 😭😭","2069375363516616919","","mamiarunara17","in","","0","2","0","https://x.com/mungilinium/status/2069375363516616919","532193609","mungilinium"
"2069348034450952317","2026-06-23T09:13:12.000Z","0","@jntexpressid gila ya anj kurir lu wa gue tp ga dikirim trus ga jadi kirim, sini dm gue lu https://t.co/VT7MCquoYs","2069348034450952317","https://pbs.twimg.com/media/HLfNEQhaIAANMTv.jpg","jntexpressid","in","","0","4","0","https://x.com/zee_jeno/status/2069348034450952317","1542092392404520960","zee_jeno"
"2068970931876438474","2026-06-23T08:41:17.000Z","0","@jntexpressid sudah min, saya ambil sendiri.","2069340001981341938","","jntexpressid","in","","0","0","0","https://x.com/rakhaayyasy/status/2069340001981341938","956097768874889216","rakhaayyasy"
"2069305905749925998","2026-06-23T06:25:48.000Z","0","@jntexpressid @MCgovSA  شركة الشحن تحدد مكان وتطلب مني اجيهم وانا دافعه قيمة التوصيل !!!
من متى المندوب يطلب من بنت تجيه ويحدد مكان؟!!","2069305905749925998","","jntexpressid","ar","","0","1","0","https://x.com/r_b43/status/2069305905749925998","4847668612","r_b43"
"2067832463871856831","2026-06-23T06:13:30.000Z","0","@jntexpressid Jangan promosi doang min, sistem noh diperbaiki lagi","2069302808642543755","","jntexpressid","in","","0","0","0","https://x.com/VinasLiu23/status/2069302808642543755","1804478115311489024","VinasLiu23"
"2068166958974144972","2026-06-23T06:12:51.000Z","0","@jntexpressid Ga membantu banget CS nya","2069302648344600680","","jntexpressid","in","","0","0","0","https://x.com/VinasLiu23/status/2069302648344600680","1804478115311489024","VinasLiu23"
"2068970931876438474","2026-06-23T06:11:52.000Z","0","@jntexpressid Mana paket saya ga diantar2. Terakhir stuck di tangg 10 ini sudah tanggal berapa. Ternyata emg bkn saya aja korbannya ini. Paket dicuri kurir apa gimana nih? Ekspedisinya oarah sih","2069302399169392976","","jntexpressid","in","","0","0","0","https://x.com/VinasLiu23/status/2069302399169392976","1804478115311489024","VinasLiu23"
"2068970931876438474","2026-06-23T06:11:03.000Z","0","@rakhaayyasy @jntexpressid Sama kak ya Allah","2069302195728814575","","rakhaayyasy","in","","0","0","0","https://x.com/VinasLiu23/status/2069302195728814575","1804478115311489024","VinasLiu23"
"2069288521614151866","2026-06-23T05:16:43.000Z","0","gila ya kurir sekarang berani banget ngerubah status paket jadi selesai padahal paketnya belum sampai😂 dimanipulasi gitu biar gak kenal penalty ya? ini nyuruh gw ngambil ke gudang kah, apa gunanya gw paketin ongkir 100k kalo ngambil sendiri jir, itu paket gede @jntexpressid","2069288521614151866","","","in","","0","4","0","https://x.com/pplechange/status/2069288521614151866","2748482078","pplechange"
"2069269124426108941","2026-06-23T03:59:39.000Z","0","ini kurir lu kenapa gagal kirim terus? 🥴 @jntexpressid @jntexpressid https://t.co/7UIGJ2LjUL","2069269124426108941","https://pbs.twimg.com/media/HLeFTCiakAAwKjv.jpg","","in","","0","6","0","https://x.com/debbelac/status/2069269124426108941","1217488434085777414","debbelac"
"2068880929247072302","2026-06-23T03:45:52.000Z","0","@jntexpressid Sudah saya dm ulang","2069265659176071373","","jntexpressid","in","","0","4","0","https://x.com/togatohang/status/2069265659176071373","288657693","togatohang"
"2068880929247072302","2026-06-23T03:41:39.000Z","0","@jntexpressid Gaada dm","2069264596029133149","","jntexpressid","in","","0","2","0","https://x.com/togatohang/status/2069264596029133149","288657693","togatohang"
"2068893125821792513","2026-06-23T02:03:59.000Z","0","@jntexpressid Min paket saya JX9663511002 status terakhirnya gini knp ya? https://t.co/gbSjpuvG6r","2069240018577879150","https://pbs.twimg.com/media/HLdq0qpbIAAdS1P.jpg","jntexpressid","in","","0","1","0","https://x.com/oohpuresun/status/2069240018577879150","1301776809277628416","oohpuresun"
"2069195765571100821","2026-06-22T23:08:08.000Z","1","Paket drngan nomer resi JD0567430110 ga gerak gerak ini kenapa deh min. Udah ditunggu tunggu banget 😔
@jntexpressid https://t.co/ONC3RYHKmE","2069195765571100821","https://pbs.twimg.com/media/HLdClKAa4AAZu4v.jpg","","in","","0","6","0","https://x.com/kusanallii/status/2069195765571100821","1302793401809608704","kusanallii"
"2068970931876438474","2026-06-22T21:38:59.000Z","0","@jntexpressid Sehat kalian semua???? 
Kenapa oper ke Jakarta, gak sekalian ke planet Mars??? 

Posisi saya kab. Simalungun, Sumatra Utara, paket dikirim dari Medan, Sumatera Utara

Berobat kalian https://t.co/I1gqt8d0HU","2069173329995649339","https://pbs.twimg.com/media/HLcuLBNaoAAruxN.jpg","jntexpressid","in","","0","1","0","https://x.com/just_meNmyself_/status/2069173329995649339","1480388103516815360","just_meNmyself_"
"2069082164986302554","2026-06-22T15:36:44.000Z","3","@jntexpressid bisa gak ya jasanya dipake buat nganter gua bolak balik German, min???","2069082164986302554","","jntexpressid","in","","0","0","0","https://x.com/brainrot4u/status/2069082164986302554","1816827565241466880","brainrot4u"
"2069071829923451360","2026-06-22T14:55:40.000Z","0","eh @jntexpressid lu orang gila kah? pesan barang seller dri jakarta, kirim ke rumah gue di bekasi. malah nyangsang ke kota pekanbaru. dan sampe skrg ga ada kemajuan stuck aja. lu gila kah? https://t.co/QkFzdX0asi","2069071829923451360","https://pbs.twimg.com/media/HLbR26Ra4AIBDJT.jpg","","in","","0","1","0","https://x.com/0xMaru_BigWin/status/2069071829923451360","1106914505202634752","0xMaru_BigWin"
"2069004681687568522","2026-06-22T13:34:35.000Z","0","@Lidyaferdieni @jntexpressid Ngga ketipu ya aku
Gimana nih @jntexpressid","2069051426874261878","","Lidyaferdieni","in","","0","0","0","https://x.com/gguluju/status/2069051426874261878","863614828207685632","gguluju"
"2068970931876438474","2026-06-22T12:27:34.000Z","0","@jntexpressid tolong dibantu min dari tanggal 19 di hub pengantaran gajalan jalan 2 paket https://t.co/vAfb8OoZ9I","2069034559044571273","https://pbs.twimg.com/media/HLav9c6aMAA8juQ.jpg","jntexpressid","in","","0","2","0","https://x.com/rakhaayyasy/status/2069034559044571273","956097768874889216","rakhaayyasy"
"2069027167917494333","2026-06-22T11:58:12.000Z","0","@jntexpressid barang gue ilang apa gmn ini ? Template mulu jawaban CS lu https://t.co/j7TeAbRqCg","2069027167917494333","https://pbs.twimg.com/media/HLapPYlaoAAA3Y1.jpg","jntexpressid","in","","0","3","0","https://x.com/Fari_Febrian/status/2069027167917494333","470083392","Fari_Febrian"
"2069012868763361581","2026-06-22T11:01:22.000Z","0","Gimana si ini masa paket gue ilang lg si jnt @jntexpressid ajg","2069012868763361581","","","in","","0","2","0","https://x.com/starrsshye/status/2069012868763361581","1446921908708995075","starrsshye"
"2068948516714786981","2026-06-22T10:36:19.000Z","0","@jntexpressid JX9684154606","2069006562929349052","","jntexpressid","und","","0","2","0","https://x.com/ricosu_/status/2069006562929349052","747036356770209792","ricosu_"
"2069004681687568522","2026-06-22T10:28:51.000Z","0","Aneh banget @jntexpressid 
Mana itu paket hasil war di live😭😭😭 https://t.co/RMVs1nIoyE","2069004681687568522","https://pbs.twimg.com/media/HLaUyFxbQAAKT6R.jpg","","in","","0","1","0","https://x.com/gguluju/status/2069004681687568522","863614828207685632","gguluju"
"2068994429650935994","2026-06-22T09:49:22.000Z","0","@jntexpressid saya tanya, trus uang saya gimana?

disuruh ke cs jnt, udah hubungin telfon, sosmed, wa

sampe sekarang gada respon 

fyi, udah 4 tahunan","2068994747424022588","","investasheet","in","","0","2","0","https://x.com/investasheet/status/2068994747424022588","1673872530720055297","investasheet"
"2068994429650935994","2026-06-22T09:48:06.000Z","0","kalo saya mending batal

masih trust issue 

ke @jntexpressid , udah totalan, bilang bayar pake qris, scan pake qris bca, kirim, tunjukin ke counter, dibilang harus pake shopeepay

lhah duit udah kepotong bilang gabisa dan dipaksa bayar lagi","2068994429650935994","","","in","","0","1","0","https://x.com/investasheet/status/2068994429650935994","1673872530720055297","investasheet"
"2068976549047738868","2026-06-22T09:43:15.000Z","0","@jntexpressid Hair ini harus  sampe pokoknya","2068993206713471099","","jntexpressid","in","","0","3","0","https://x.com/zee_jeno/status/2068993206713471099","1542092392404520960","zee_jeno"
"2068991422628499611","2026-06-22T09:36:09.000Z","0","Kelakuan kurir @jntexpressid , paket ditaruh di luar pagar, biasa juga disimpan didalam pagar kalau rumah kosong. https://t.co/9FhqSFtiYf","2068991422628499611","https://pbs.twimg.com/media/HLaIre1awAAsX5k.jpg","","in","","0","2","0","https://x.com/Harviliu/status/2068991422628499611","59079623","Harviliu"
"2068970931876438474","2026-06-22T08:44:25.000Z","0","@jntexpressid Paket saya isinya makanan, min.
Itu ilang apa dimakan sih? Dari tanggal 05/06/2026 padahal","2068978403374759970","","jntexpressid","in","","0","0","0","https://x.com/kenankeree/status/2068978403374759970","1747381240926502912","kenankeree"
"2068881200387956967","2026-06-22T08:43:36.000Z","0","@Lidyaferdieni @jntexpressid Gak ada yg bisa dihubungi","2068978197845405848","","Lidyaferdieni","in","","0","0","0","https://x.com/kenankeree/status/2068978197845405848","1747381240926502912","kenankeree"
"2068881200387956967","2026-06-22T08:41:16.000Z","0","@jntexpressid JD0563182714","2068977609321689358","","jntexpressid","und","","0","5","0","https://x.com/kenankeree/status/2068977609321689358","1747381240926502912","kenankeree"
"2068893125821792513","2026-06-22T08:41:05.000Z","0","@jntexpressid JD0563182714","2068977564912415081","","jntexpressid","und","","0","0","0","https://x.com/kenankeree/status/2068977564912415081","1747381240926502912","kenankeree"
"2067829138967376255","2026-06-19T04:37:39.000Z","0","@jntexpressid PAKET SAYA SUDAH DINYATAKAN HILANG SEJAK TANGGAL 13 TAPI DI WEBSITE KALIAN TIDAK ADA UPDATE!!!! https://t.co/3wA6suOMPu","2067829138967376255","https://pbs.twimg.com/media/HLJnpGfbgAAFitN.jpg","jntexpressid","in","","0","2","0","https://x.com/bucanorng/status/2067829138967376255","1644324277540253699","bucanorng"
"2067816293097730199","2026-06-19T03:46:37.000Z","0","Halo kak @jntexpressid paketku dg resi ini JD0566618047 harusnya ke madiun. Kok malah ke tangerang yaa?","2067816293097730199","","","in","","0","3","0","https://x.com/masjekormasjeff/status/2067816293097730199","1333205744","masjekormasjeff"
"2067814567200333994","2026-06-19T03:39:45.000Z","0","@jntexpressid paketku kok stuck yaa","2067814567200333994","","jntexpressid","in","","0","4","0","https://x.com/ctrlhyun/status/2067814567200333994","1554510261741948928","ctrlhyun"
"2058472837682483693","2026-06-19T03:33:44.000Z","0","@dewantara_adhi @jntexpressid Halo Kak. Mohon maaf atas ketidaknyamanannya. Silakan menghubungi @jntexpressid agar dibantu mengenai kendalanya. Terima kasih.","2067813052939117041","","dewantara_adhi","in","","0","0","0","https://x.com/jtcargoid/status/2067813052939117041","1699619749389611008","jtcargoid"
"2067784061607870560","2026-06-19T01:38:32.000Z","0","Min, mau cek resi kenapa invalid mulu keterangan nya, padahal udah bener resinya, kenapa yah
@jntexpressid","2067784061607870560","","","in","","0","2","0","https://x.com/apriiemilanisti/status/2067784061607870560","242660913","apriiemilanisti"
"2058472837682483693","2026-06-18T15:48:05.000Z","0","@jntexpressid @jtcargoid Kalau ini yg berhubungan dg @jntexpressid bagaimana pula anda meresponnya. 
No resi JX9711779916. https://t.co/k1SwEKJGcy","2067635469530366100","https://pbs.twimg.com/media/HLG3Z9-a4AAx9GA.jpg","jntexpressid","in","","0","3","0","https://x.com/dewantara_adhi/status/2067635469530366100","812176351994097664","dewantara_adhi"
"2067634548842852591","2026-06-18T15:44:25.000Z","0","@jntexpressid paket saya no JX9711779916 pecah, isi nya tumpah. Apa begini cara nya sekarang dalam layanan pengantaran paket.. https://t.co/TrmFIjMVTm","2067634548842852591","https://pbs.twimg.com/media/HLG2kD9bEAA-M9t.jpg","jntexpressid","in","","0","4","0","https://x.com/dewantara_adhi/status/2067634548842852591","812176351994097664","dewantara_adhi"
"2067408034381570335","2026-06-18T12:53:03.000Z","0","@jntexpressid Dm aja min, bisa?","2067591421843124557","","jntexpressid","in","","0","1","0","https://x.com/rutohwa/status/2067591421843124557","781759175017631744","rutohwa"
